time(s),total_rx(bytes)
444,177233
445,177233
446,177233
447,177233
448,177233
449,177233
450,177233
451,178162
452,181258
453,183322
454,184354
455,185386
456,186934
457,187450
458,188482
459,188998
460,188998
461,188998
462,188998
463,188998
464,188998
466,188998
467,188998
468,188998
469,188998
470,188998
471,188998
472,188998
473,188998
474,188998
475,188998
476,188998
477,188998
478,188998
479,188998
480,188998
481,190959
482,193539
483,195087
484,196635
485,197667
486,198699
487,199731
488,200247
490,200763
491,200763
492,200763
493,200763
494,200763
495,200763
496,200763
497,200763
498,200763
499,200763
500,200763
501,200763
502,200763
503,200763
504,200763
505,200763
506,200763
507,200763
508,200763
509,200763
510,200763
511,203756
512,206026
514,207574
515,209122
516,210154
517,211186
518,211702
519,212734
520,212734
521,212734
522,212734
523,212734
524,212734
525,212734
526,212734
527,212734
528,212734
529,212734
530,212734
531,212734
532,212734
533,212734
534,212734
535,212734
536,212734
537,212734
539,212734
540,212734
541,212734
542,216243
543,218307
544,219855
545,220887
546,221919
547,222951
548,223983
549,224499
550,224499
551,224499
552,224499
553,224499
554,224499
555,224499
556,224499
557,224499
558,224499
559,224499
560,224499
561,224499
562,224499
564,224499
565,224499
566,224499
567,224499
568,224499
569,224499
570,224499
571,225362
572,228524
573,230072
574,231620
575,232652
576,234200
577,234716
578,235748
579,236264
580,236264
581,236264
582,236264
583,236264
584,236264
585,236264
586,236264
588,236264
589,236264
590,236264
591,236264
592,236264
593,236264
594,236264
595,236264
596,236264
597,236264
598,236264
599,236264
600,236264
601,238225
602,240805
603,242353
604,243901
605,244933
606,245965
607,246997
608,247513
609,248029
610,248029
612,248029
613,248029
614,248029
615,248029
616,248029
617,248029
618,248029
619,248029
620,248029
621,248029
622,248029
623,248029
624,248029
625,248029
626,248029
627,248029
628,248029
629,248029
630,248029
631,250506
632,253086
633,254634
634,255666
635,256764
637,257936
638,258968
639,260000
640,260000
641,260000
642,260000
643,260000
644,260000
645,260000
646,260000
647,260000
648,260000
649,260000
650,260000
651,260000
652,260000
653,260000
654,260000
655,260000
656,260000
657,260000
658,260000
659,260000
660,260000
662,262993
663,265057
664,266605
665,268153
666,269185
667,269701
668,270733
669,271765
670,271765
671,271765
672,271765
673,271765
674,271765
675,271765
676,271765
677,271765
678,271765
679,271765
680,271765
681,271765
682,271765
683,271765
684,271765
686,271765
687,271765
688,271765
689,271765
690,271765
691,271765
692,275274
693,277338
694,278886
695,279918
696,280950
697,281982
698,283014
699,283530
700,283530
701,283530
702,283530
703,283530
704,283530
705,283530
706,283530
707,283530
708,283530
709,283530
711,283530
712,283530
713,283530
714,283530
715,283530
716,283530
717,283530
718,283530
719,283530
720,283530
721,284975
722,287555
723,289619
724,290651
725,292199
726,293231
727,293747
728,294779
729,295295
730,295295
731,295295
732,295295
733,295295
735,295295
736,295295
737,295295
738,295295
739,295295
740,295295
741,295295
742,295295
743,295295
744,295295
745,295295
746,295295
747,295295
748,295295
749,295295
750,295295
751,297256
752,299836
753,301384
754,302932
755,303964
756,304996
757,306028
758,306544
760,307060
761,307060
762,307060
763,307060
764,307060
765,307060
766,307060
767,307060
768,307060
769,307060
770,307060
771,307060
772,307060
773,307060
774,307060
775,307060
776,307060
777,307060
778,307060
779,307060
780,307060
781,310193
782,312257
784,313289
785,314837
786,315869
787,316901
788,317933
789,318449
790,318965
791,318965
792,318965
793,318965
794,318965
795,318965
796,318965
797,318965
798,318965
799,318965
800,318965
801,318965
802,318965
803,318965
804,318965
805,318965
806,318965
807,318965
809,318965
810,318965
811,318965
812,322474
813,324538
814,326020
815,327118
816,328150
817,328666
818,329698
819,330730
820,330730
821,330730
822,330730
823,330730
824,330730
825,330730
826,330730
828,330730
829,330730
830,330730
831,330730
832,330730
833,330730
834,330730
835,330730
836,330730
837,330730
838,330730
839,330730
840,330730
841,332625
842,335271
843,336819
844,338367
845,339399
846,340431
847,341463
848,341979
849,342495
851,342495
852,342495
853,342495
854,342495
855,342495
856,342495
857,342495
858,342495
859,342495
860,342495
861,342495
862,342495
863,342495
864,342495
865,342495
866,342495
867,342495
868,342495
869,342495
870,342495
871,344972
872,347552
873,349100
874,350132
876,351164
877,352196
878,353228
879,354260
880,354260
881,354260
882,354260
883,354260
884,354260
885,354260
886,354260
887,354260
888,354260
889,354260
890,354260
891,354260
892,354260
893,354260
894,354260
895,354260
896,354260
897,354260
898,354260
900,354260
901,354260
902,357769
903,360039
904,361071
905,362619
906,363651
907,364683
908,365199
909,366231
910,366231
911,366231
912,366231
913,366231
914,366231
915,366231
916,366231
917,366231
918,366231
919,366231
920,366231
921,366231
922,366231
923,366231
925,366231
926,366231
927,366231
928,366231
929,366231
930,366231
931,366231
932,370256
933,371804
934,373352
935,374384
936,375416
937,376448
938,377480
939,377996
